Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF
67,20,3,69.0,19900,1,2,3,3,0,4,0,12,3,2,0,2,7,5,1970,1989,1,0,9,10,1,287.0,3,4,1,2,3,1,2,912,5,0,1035,1947,1,4,1,4,2207,0,0,2207,1,0,2,0,3,1,3,7,2,1,2,1,1970.0,1,2,576,4,4,2,301,0,0,0,0,0,3,4,4,0,7,2010,8,4,180000,3,4154,40,21,43.331728454501686
68,20,3,72.0,10665,1,2,0,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,0,12,13,1,167.0,2,4,2,2,3,0,2,1013,5,0,440,1453,1,0,1,4,1479,0,0,1479,1,0,2,0,3,1,2,7,6,0,5,1,2003.0,1,2,558,4,4,2,144,29,0,0,0,0,3,4,4,0,6,2007,8,4,226000,3,2932,4,4,77.08049113233288
69,30,4,47.0,4608,1,2,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,0,8,8,3,0.0,3,2,1,3,3,3,5,0,5,0,747,747,1,4,1,4,747,0,0,747,0,0,1,0,2,1,3,4,6,0,5,1,1945.0,2,1,220,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,80000,1,1494,65,60,53.5475234270415
70,50,3,81.0,15593,1,2,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,0,3,0,3,0.0,2,4,1,3,3,3,1,603,5,0,701,1304,2,4,1,4,1304,983,0,2287,0,0,2,0,3,1,3,7,6,1,4,1,1953.0,0,2,667,4,4,2,0,21,114,0,0,0,3,4,4,0,7,2006,8,4,225000,2,3591,53,53,62.65664160401003
71,20,3,95.0,13651,1,2,0,3,0,4,0,12,2,2,0,2,7,6,1973,1973,1,0,9,10,1,1115.0,3,2,1,2,3,1,0,1880,5,0,343,2223,1,0,1,4,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,2,1,1973.0,0,2,516,4,4,2,300,0,0,0,0,0,3,4,4,0,2,2007,8,4,244000,3,4446,34,34,54.88079172289699
72,20,3,69.0,7599,1,2,3,3,0,0,0,11,2,2,0,2,4,6,1982,2006,1,0,6,10,3,0.0,3,4,1,3,3,3,0,565,5,0,280,845,1,4,1,4,845,0,0,845,1,0,1,0,2,1,3,4,6,0,5,5,1987.0,2,2,360,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2007,8,4,129500,2,1690,25,1,76.62721893491124
73,60,3,74.0,10141,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,0,12,13,1,40.0,3,4,2,2,3,3,5,0,5,0,832,832,1,2,1,4,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,4,1,1998.0,0,2,427,4,4,2,0,94,0,0,291,0,3,4,4,0,12,2009,8,4,185000,3,2550,11,11,72.54901960784314
74,20,3,85.0,10200,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,0,13,14,1,104.0,3,4,1,3,3,3,0,320,1,362,404,1086,1,2,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,5,1,1989.0,2,2,490,4,4,2,0,0,0,0,0,0,3,1,4,0,5,2010,8,4,144900,2,2172,56,7,66.71270718232044
75,50,4,60.0,5790,1,2,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,0,12,13,3,0.0,2,2,1,1,3,3,5,0,5,0,840,840,1,2,0,4,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,5,5,1915.0,2,1,379,4,4,2,0,0,202,0,0,0,3,4,4,0,5,2010,8,4,107400,2,2445,95,60,43.92638036809816
76,180,4,21.0,1596,1,2,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,0,5,5,3,0.0,3,4,1,2,3,1,2,462,5,0,0,462,1,4,1,4,526,462,0,988,1,0,1,0,2,1,3,5,6,0,5,3,1973.0,2,1,297,4,4,2,120,101,0,0,0,0,3,1,4,0,11,2009,8,4,91000,2,1450,36,36,62.758620689655174
77,20,3,69.0,8475,1,2,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,0,12,13,3,0.0,3,4,1,3,3,3,0,228,5,0,724,952,1,0,1,0,952,0,0,952,0,0,1,0,2,1,3,4,6,0,5,5,1956.0,2,1,283,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2008,8,4,135750,1,1904,52,52,71.29726890756302
78,50,4,50.0,8635,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,0,13,14,3,0.0,3,4,1,3,3,3,1,336,2,41,295,672,1,4,1,4,1072,213,0,1285,1,0,1,0,2,1,3,6,2,0,5,5,1948.0,2,1,240,4,4,2,0,0,0,0,0,0,3,2,4,0,1,2008,8,4,127000,2,1957,60,7,64.89524782830864
79,90,3,72.0,10778,1,2,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,0,6,6,3,0.0,3,4,1,3,3,3,5,0,5,0,1768,1768,1,4,0,4,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,136500,2,3536,42,42,38.60294117647059
80,50,4,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,0,13,14,3,0.0,3,4,2,3,3,3,5,0,5,0,440,440,1,2,1,4,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,5,5,1966.0,2,2,440,4,4,2,74,0,128,0,0,0,3,2,4,0,5,2009,8,4,110000,2,1670,99,28,65.86826347305389
81,60,3,100.0,13000,1,2,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,0,12,13,1,576.0,3,2,1,2,3,3,4,448,5,0,448,896,1,4,1,4,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,2,1,1968.0,0,1,509,4,4,2,0,72,0,0,252,0,3,4,4,0,6,2009,8,4,193500,3,3038,41,41,63.69321922317314
82,120,4,32.0,4500,1,2,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,0,12,13,1,443.0,3,2,2,0,1,3,2,1201,5,0,36,1237,1,0,1,4,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,5,1,1998.0,0,2,405,4,4,2,0,199,0,0,0,0,3,4,4,0,3,2006,8,4,153500,3,2574,8,8,59.634809634809635
83,20,3,78.0,10206,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,0,12,13,2,468.0,3,4,2,2,3,3,2,33,5,0,1530,1563,1,0,1,4,1563,0,0,1563,0,0,2,0,3,1,2,6,6,1,2,1,2007.0,1,3,758,4,4,2,144,99,0,0,0,0,3,4,4,0,10,2008,8,4,245000,2,3126,1,1,78.3749200255918
84,20,3,80.0,8892,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,0,8,8,0,66.0,3,4,1,3,3,3,5,0,5,0,1065,1065,1,2,1,4,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,5,5,1974.0,2,2,461,4,4,2,74,0,0,0,0,0,3,4,4,0,7,2007,0,4,126500,2,2130,47,47,59.389671361502344
85,80,3,69.0,8530,1,2,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,0,6,6,1,22.0,3,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,4,3,1995.0,0,2,400,4,4,2,120,72,0,0,0,0,3,4,2,700,5,2009,8,4,168500,3,1858,14,13,90.68891280947255
86,60,3,121.0,16059,1,2,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,0,6,6,1,284.0,2,4,1,2,3,3,5,0,5,0,1288,1288,1,0,1,4,1301,1116,0,2417,0,0,2,1,4,1,2,9,6,1,4,1,1991.0,2,2,462,4,4,2,127,82,0,0,0,0,3,4,4,0,4,2006,8,4,260000,3,3705,15,14,70.17543859649123
87,60,3,122.0,11911,1,2,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,0,12,13,3,0.0,2,4,2,2,3,0,5,0,5,0,684,684,1,0,1,4,684,876,0,1560,0,0,2,1,3,1,2,6,6,1,2,3,2005.0,0,2,400,4,4,2,100,38,0,0,0,0,3,4,4,0,3,2009,8,4,174000,3,2244,4,4,77.54010695187166
88,160,1,40.0,3951,1,1,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,0,12,13,2,76.0,2,4,2,2,3,0,5,0,5,0,612,612,1,0,1,4,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,5,5,2009.0,1,2,528,4,4,2,0,234,0,0,0,0,3,4,4,0,6,2009,6,5,164500,3,1836,0,0,89.59694989106754
89,50,0,105.0,8470,1,2,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,0,9,10,3,0.0,1,1,1,3,0,3,5,0,5,0,1013,1013,1,4,0,4,1013,0,513,1526,0,0,1,0,2,1,1,6,6,0,5,1,1980.0,2,0,0,4,4,0,0,0,156,0,0,0,3,2,4,0,10,2009,3,0,85000,1,2539,94,27,33.4777471445451
90,20,3,60.0,8070,1,2,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,0,12,13,3,0.0,3,4,2,2,3,3,2,588,5,0,402,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2007,8,4,123600,2,1980,13,12,62.42424242424242
91,20,3,60.0,7200,1,2,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,0,3,14,3,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,0,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,5,5,1950.0,2,2,420,4,4,2,0,29,0,0,0,0,3,4,4,0,7,2006,8,4,109900,1,1040,56,56,105.67307692307692
92,20,3,85.0,8500,1,2,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,0,6,6,0,203.0,3,4,1,3,3,3,4,600,5,0,635,1235,1,4,1,4,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,5,1,1961.0,2,2,480,4,4,2,0,0,0,0,0,0,3,1,4,0,12,2006,8,0,98600,1,2470,45,45,39.91902834008097
93,30,3,80.0,13360,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,0,13,14,3,0.0,3,2,0,2,3,3,0,713,5,0,163,876,1,0,1,4,964,0,0,964,1,0,1,0,2,1,3,5,6,0,5,5,1921.0,2,2,432,4,4,2,0,0,44,0,0,0,3,4,4,0,8,2009,8,4,163500,2,1840,88,3,88.8586956521739
94,190,0,60.0,7200,1,2,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,0,8,8,3,0.0,3,4,0,3,0,2,4,1046,5,0,168,1214,2,0,0,4,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,2,5,1900.0,2,2,506,4,4,2,0,0,0,0,99,0,3,4,4,0,11,2007,8,4,133900,3,3505,97,9,38.20256776034237
95,60,3,69.0,9337,1,2,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,0,12,13,3,0.0,3,2,2,2,3,3,2,648,5,0,176,824,1,0,1,4,905,881,0,1786,1,0,2,1,3,1,2,7,6,0,5,1,1997.0,1,2,684,4,4,2,0,162,0,0,0,0,3,4,4,0,5,2007,8,4,204750,4,2610,10,10,78.44827586206897
96,60,3,69.0,9765,1,2,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,0,12,13,1,68.0,0,2,2,2,1,3,0,310,5,0,370,680,1,2,1,4,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,4,3,1993.0,0,2,420,4,4,2,232,63,0,0,0,0,3,4,2,480,4,2009,8,4,185000,3,2150,16,16,86.04651162790698
97,20,3,78.0,10264,1,2,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183.0,2,4,2,2,3,0,0,1162,5,0,426,1588,1,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,5,1,1999.0,1,2,472,4,4,2,158,29,0,0,0,0,3,4,4,0,8,2006,8,4,214000,2,3176,7,7,67.38035264483628
98,20,3,73.0,10921,1,2,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,0,6,6,1,48.0,3,4,1,3,3,3,4,520,5,0,440,960,1,4,1,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,5,1,1965.0,0,1,432,4,4,1,120,0,0,0,0,0,3,4,4,0,5,2007,8,4,94750,2,1920,42,42,49.348958333333336
99,30,3,85.0,10625,1,2,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,0,13,14,3,0.0,3,4,0,3,3,3,0,108,5,0,350,458,1,1,0,4,835,0,0,835,0,0,1,0,2,1,3,5,6,0,5,2,1920.0,2,1,366,1,4,2,0,0,77,0,0,0,3,4,2,400,5,2010,0,0,83000,1,1293,90,60,64.19180201082753
100,20,3,77.0,9320,1,2,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,0,9,10,3,0.0,3,4,1,3,3,3,0,569,5,0,381,950,1,1,1,4,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,5,1,1980.0,2,0,0,4,4,2,352,0,0,0,0,0,3,4,2,400,1,2010,8,4,128950,3,2175,51,51,59.28735632183908
101,20,3,69.0,10603,1,2,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,0,9,10,1,28.0,3,4,2,3,3,2,0,1200,5,0,410,1610,1,2,1,4,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,4,1,1977.0,1,2,480,4,4,2,168,68,0,0,0,0,3,4,4,0,2,2010,8,4,205000,3,3220,33,9,63.66459627329193
102,60,3,77.0,9206,1,2,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,0,6,6,1,336.0,2,4,1,2,3,3,5,0,5,0,741,741,1,4,1,4,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,4,1,1985.0,0,2,476,4,4,2,192,46,0,0,0,0,3,4,4,0,6,2010,8,4,178000,3,2473,25,25,71.97735543873837
103,90,3,64.0,7018,1,2,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,6,6,3,0.0,3,1,3,3,3,3,5,0,5,0,0,0,1,4,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,5,1,1979.0,2,2,410,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2009,8,2,118964,2,1535,30,30,77.50097719869707
104,20,3,94.0,10402,1,2,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,1226,1226,1,0,1,4,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,5,1,2009.0,1,3,740,4,4,2,0,36,0,0,0,0,3,4,4,0,5,2010,8,4,198900,2,2452,1,1,81.11745513866232
105,50,4,69.0,7758,1,2,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,0,11,12,1,600.0,3,1,2,3,3,3,3,224,5,0,816,1040,1,0,1,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,4,5,1951.0,2,1,240,4,4,2,0,0,0,0,184,0,3,4,4,0,6,2007,8,4,169500,2,2858,76,57,59.307207837648704
106,60,1,75.0,9375,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,0,12,13,1,768.0,2,4,2,0,3,3,5,0,5,0,1053,1053,1,0,1,4,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,2,1,2003.0,1,2,648,4,4,2,140,45,0,0,0,0,3,4,4,0,8,2008,8,4,250000,3,3045,5,4,82.10180623973727
107,30,4,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,0,12,13,3,0.0,3,4,0,1,3,3,5,0,5,0,641,641,1,2,1,4,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,5,5,1954.0,2,1,273,1,1,0,0,0,0,0,0,0,3,4,2,450,8,2007,8,4,100000,1,1688,122,12,59.241706161137444
108,20,4,50.0,6000,1,2,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,0,12,13,3,0.0,3,4,1,3,3,3,0,104,1,169,516,789,1,0,1,4,789,0,0,789,0,0,1,0,2,1,3,5,6,0,5,5,1948.0,2,1,250,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2008,8,5,115000,1,1578,60,58,72.87705956907477
109,50,4,85.0,8500,1,2,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,0,5,5,3,0.0,3,4,1,3,3,3,5,0,5,0,793,793,2,4,0,1,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,5,1,1980.0,2,0,0,4,4,0,0,0,144,0,0,0,3,4,4,0,8,2007,8,4,115000,2,2310,88,2,49.78354978354978
110,20,3,105.0,11751,1,2,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,0,9,10,1,480.0,3,4,1,2,3,3,1,705,5,0,1139,1844,1,0,1,4,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,4,1,1977.0,1,2,546,4,4,2,0,122,0,0,0,0,3,2,4,0,1,2010,0,4,190000,2,3688,33,33,51.51843817787419
111,50,3,75.0,9525,1,2,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,0,13,14,3,0.0,3,4,1,3,0,3,4,444,5,0,550,994,1,2,1,4,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,5,1,1954.0,2,1,325,4,4,2,182,0,0,0,0,0,3,4,4,0,10,2006,8,4,136900,2,2849,52,34,48.05194805194805
112,80,3,69.0,7750,1,2,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,0,12,13,3,0.0,3,4,2,2,3,3,2,250,5,0,134,384,1,0,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,4,3,2000.0,0,2,400,4,4,2,180,0,0,0,0,0,3,4,4,0,4,2010,8,4,180000,3,1814,10,10,99.22822491730982
113,60,3,77.0,9965,1,2,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,0,12,13,2,220.0,2,4,2,0,3,0,2,984,5,0,280,1264,1,0,1,4,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,2,3,2007.0,0,3,792,4,4,2,120,184,0,0,168,0,3,4,4,0,10,2007,6,5,383970,4,3960,0,0,96.96212121212122
114,20,3,69.0,21000,1,2,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,0,13,14,1,184.0,3,2,1,2,3,2,0,35,4,869,905,1809,1,4,1,4,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,2,1953.0,2,2,450,4,4,2,166,120,192,0,0,0,3,2,4,0,10,2007,0,0,217000,3,4068,54,54,53.343166175024585
115,70,3,61.0,7259,1,2,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,0,13,14,3,0.0,3,4,1,3,3,3,0,774,3,150,104,1028,1,0,1,4,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,4,5,1945.0,2,1,180,4,4,2,224,0,0,0,0,0,3,2,4,0,7,2007,8,4,259500,4,3348,62,5,77.5089605734767
116,160,1,34.0,3230,1,1,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,0,8,8,1,1129.0,3,4,2,2,3,3,2,419,5,0,310,729,1,2,1,4,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,1,5,1999.0,2,2,440,4,4,2,0,32,0,0,0,0,3,4,4,0,6,2007,8,4,176000,3,2187,8,8,80.47553726566072
117,20,3,69.0,11616,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,0,13,14,1,116.0,3,4,1,3,3,3,3,170,1,670,252,1092,1,4,1,4,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,3,1,1962.0,2,1,288,4,4,2,0,20,144,0,0,0,3,4,4,0,9,2009,8,4,139000,2,2184,47,47,63.64468864468864
118,20,3,74.0,8536,1,2,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,1125,1125,1,2,1,4,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,5,1,2007.0,2,2,430,4,4,2,80,64,0,0,0,0,3,4,4,0,4,2007,6,5,155000,2,2250,1,0,68.88888888888889
119,60,3,90.0,12376,1,2,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,0,9,10,3,0.0,3,4,2,2,3,2,2,1470,5,0,203,1673,1,2,1,4,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,4,1,1990.0,2,3,594,4,4,2,367,0,0,0,0,0,3,4,4,0,5,2010,8,4,320000,4,4895,20,20,65.37282941777323
120,60,3,65.0,8461,1,2,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,2,1,2005.0,0,2,390,4,4,2,0,24,0,0,0,0,3,4,4,0,7,2006,6,5,163990,3,2184,1,0,75.08699633699634
121,80,3,69.0,21453,1,2,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,2,9,10,3,0.0,3,4,1,3,3,1,0,938,5,0,0,938,1,0,1,4,988,0,0,988,1,0,1,0,1,1,3,4,6,2,4,1,1969.0,2,2,540,4,4,2,0,130,0,130,0,0,3,4,4,0,10,2006,8,4,180000,2,1926,37,37,93.45794392523365
122,50,4,50.0,6060,1,2,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,0,0,0,3,0.0,3,4,2,3,3,3,5,0,5,0,732,732,1,2,1,4,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,5,5,1979.0,2,1,264,4,4,1,0,0,140,0,0,0,3,2,4,0,6,2007,8,4,100000,1,1855,68,57,53.908355795148246
123,20,3,75.0,9464,1,2,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,0,8,8,1,135.0,3,2,1,3,3,3,1,570,5,0,510,1080,1,2,1,4,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,5,1,1958.0,2,1,288,4,4,2,0,0,0,0,130,0,3,4,4,0,6,2008,8,4,136000,1,2160,50,50,62.96296296296296
124,120,3,55.0,7892,1,2,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,0,9,10,3,0.0,2,4,2,2,3,3,2,300,5,0,899,1199,1,0,1,4,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,5,1,1993.0,1,2,530,4,4,2,0,63,0,0,0,0,3,4,4,0,3,2008,8,4,153900,2,2398,15,15,64.17848206839032
125,20,3,48.0,17043,1,2,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,0,6,6,3,0.0,3,2,1,2,0,3,5,0,5,0,1362,1362,1,4,1,4,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,4,1,1979.0,2,2,435,4,4,2,192,0,0,0,0,0,3,4,4,0,1,2009,8,4,181000,2,2948,30,11,61.39755766621438
126,190,4,60.0,6780,1,2,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,0,13,14,3,0.0,3,1,1,3,3,0,2,490,5,0,30,520,1,2,0,4,520,0,234,754,1,0,1,0,2,1,3,5,6,0,5,1,1980.0,2,0,0,4,4,0,53,0,0,0,0,0,3,4,4,0,6,2006,8,4,84500,2,1274,71,24,66.3265306122449
127,120,3,69.0,4928,1,2,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,0,9,10,3,0.0,3,4,1,2,3,3,0,120,5,0,958,1078,1,4,1,4,958,0,0,958,0,0,2,0,2,1,3,5,6,1,4,1,1977.0,1,2,440,4,4,2,0,205,0,0,0,0,3,4,4,0,2,2007,8,4,128000,2,2036,31,31,62.86836935166994
128,45,4,55.0,4388,1,2,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,0,14,14,3,0.0,3,2,0,3,3,3,3,116,5,0,556,672,1,0,1,4,840,0,0,840,0,0,1,0,3,1,3,5,6,1,4,1,1980.0,2,0,0,4,4,0,0,0,0,0,0,0,3,4,4,0,6,2007,8,4,87000,1,1512,77,57,57.53968253968254
129,60,3,69.0,7590,1,2,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,0,12,13,1,266.0,3,4,1,3,3,3,1,512,5,0,148,660,1,4,1,4,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,1,1,1966.0,1,2,453,4,4,2,188,108,0,0,0,0,3,4,4,0,7,2006,8,4,155000,2,2008,40,40,77.19123505976096
130,20,3,69.0,8973,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,0,9,10,1,85.0,3,4,1,3,3,3,4,567,1,28,413,1008,1,4,1,0,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,5,0,1998.0,1,2,750,4,4,2,0,80,0,180,0,0,3,3,4,0,7,2006,8,0,150000,3,2061,48,15,72.7802037845706
131,60,3,88.0,14200,1,2,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,0,8,8,1,309.0,3,4,1,3,3,3,4,445,5,0,479,924,1,0,1,4,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,2,1,1966.0,0,2,487,4,4,2,105,66,0,0,0,0,3,0,4,0,5,2006,8,4,226000,3,3081,40,40,73.35280753002272
132,60,3,69.0,12224,1,2,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,1,40.0,2,4,2,2,3,3,2,695,5,0,297,992,1,0,1,4,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,4,3,2000.0,1,2,390,4,4,2,24,48,0,0,0,0,3,4,4,0,7,2009,8,4,244000,4,3046,9,9,80.10505581089954
133,20,3,75.0,7388,1,2,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,0,8,8,3,0.0,3,4,1,3,3,3,4,405,5,0,658,1063,1,2,1,4,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,5,5,1974.0,2,2,624,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2007,8,4,150750,2,2390,48,5,63.07531380753138
134,20,3,69.0,6853,1,2,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,0,12,13,1,136.0,2,4,2,0,3,3,2,1005,5,0,262,1267,1,0,1,4,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,5,1,2001.0,0,2,471,4,4,2,192,25,0,0,0,0,3,4,4,0,6,2009,8,4,220000,3,2563,8,7,85.83690987124463
135,20,3,78.0,10335,1,2,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,0,9,10,3,0.0,3,4,1,3,3,3,4,570,5,0,891,1461,1,2,1,4,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,4,1,1968.0,1,2,440,4,4,2,0,96,180,0,0,0,3,2,4,0,7,2006,8,4,180000,3,3182,38,13,56.56819610307982
